echo_spectral_centroid_mean,echo_spectral_centroid_std,echo_spectral_rolloff_mean,echo_spectral_rolloff_std,echo_spectral_bandwidth_mean,echo_spectral_bandwidth_std,echo_spectral_flatness_mean,echo_spectral_flatness_std,echo_spectral_contrast_1_mean,echo_spectral_contrast_1_std,echo_spectral_contrast_2_mean,echo_spectral_contrast_2_std,echo_spectral_contrast_3_mean,echo_spectral_contrast_3_std,echo_spectral_contrast_4_mean,echo_spectral_contrast_4_std,echo_spectral_contrast_5_mean,echo_spectral_contrast_5_std,echo_spectral_contrast_6_mean,echo_spectral_contrast_6_std,echo_spectral_contrast_7_mean,echo_spectral_contrast_7_std,echo_resonant_freq_1,echo_resonant_magnitude_1,echo_resonant_freq_2,echo_resonant_magnitude_2,echo_resonant_freq_3,echo_resonant_magnitude_3,echo_resonant_freq_4,echo_resonant_magnitude_4,echo_resonant_freq_5,echo_resonant_magnitude_5,echo_freq_ratio_1_2,echo_freq_ratio_1_3,echo_wavelet_level_0_energy,echo_wavelet_level_0_std,echo_wavelet_level_0_mean,echo_wavelet_level_1_energy,echo_wavelet_level_1_std,echo_wavelet_level_1_mean,echo_wavelet_level_2_energy,echo_wavelet_level_2_std,echo_wavelet_level_2_mean,echo_wavelet_level_3_energy,echo_wavelet_level_3_std,echo_wavelet_level_3_mean,echo_wavelet_level_4_energy,echo_wavelet_level_4_std,echo_wavelet_level_4_mean,echo_wavelet_level_5_energy,echo_wavelet_level_5_std,echo_wavelet_level_5_mean,echo_zero_crossing_rate_mean,echo_zero_crossing_rate_std,echo_rms_mean,echo_rms_std,echo_tempo,echo_beat_count,echo_audio_mean,echo_audio_std,echo_audio_skew,echo_audio_kurtosis,echo_audio_entropy,echo_pitch_mean,echo_pitch_std,echo_formant_1,echo_formant_2,echo_formant_3,echo_formant_4,echo_shimmer,echo_jitter,echo_hnr,liveness_score,voice_mfcc_1_mean,voice_mfcc_1_std,voice_mfcc_1_skew,voice_mfcc_1_kurtosis,voice_mfcc_1_delta_mean,voice_mfcc_1_delta2_mean,voice_mfcc_2_mean,voice_mfcc_2_std,voice_mfcc_2_skew,voice_mfcc_2_kurtosis,voice_mfcc_2_delta_mean,voice_mfcc_2_delta2_mean,voice_mfcc_3_mean,voice_mfcc_3_std,voice_mfcc_3_skew,voice_mfcc_3_kurtosis,voice_mfcc_3_delta_mean,voice_mfcc_3_delta2_mean,voice_mfcc_4_mean,voice_mfcc_4_std,voice_mfcc_4_skew,voice_mfcc_4_kurtosis,voice_mfcc_4_delta_mean,voice_mfcc_4_delta2_mean,voice_mfcc_5_mean,voice_mfcc_5_std,voice_mfcc_5_skew,voice_mfcc_5_kurtosis,voice_mfcc_5_delta_mean,voice_mfcc_5_delta2_mean,voice_mfcc_6_mean,voice_mfcc_6_std,voice_mfcc_6_skew,voice_mfcc_6_kurtosis,voice_mfcc_6_delta_mean,voice_mfcc_6_delta2_mean,voice_mfcc_7_mean,voice_mfcc_7_std,voice_mfcc_7_skew,voice_mfcc_7_kurtosis,voice_mfcc_7_delta_mean,voice_mfcc_7_delta2_mean,voice_mfcc_8_mean,voice_mfcc_8_std,voice_mfcc_8_skew,voice_mfcc_8_kurtosis,voice_mfcc_8_delta_mean,voice_mfcc_8_delta2_mean,voice_mfcc_9_mean,voice_mfcc_9_std,voice_mfcc_9_skew,voice_mfcc_9_kurtosis,voice_mfcc_9_delta_mean,voice_mfcc_9_delta2_mean,voice_mfcc_10_mean,voice_mfcc_10_std,voice_mfcc_10_skew,voice_mfcc_10_kurtosis,voice_mfcc_10_delta_mean,voice_mfcc_10_delta2_mean,voice_mfcc_11_mean,voice_mfcc_11_std,voice_mfcc_11_skew,voice_mfcc_11_kurtosis,voice_mfcc_11_delta_mean,voice_mfcc_11_delta2_mean,voice_mfcc_12_mean,voice_mfcc_12_std,voice_mfcc_12_skew,voice_mfcc_12_kurtosis,voice_mfcc_12_delta_mean,voice_mfcc_12_delta2_mean,voice_mfcc_13_mean,voice_mfcc_13_std,voice_mfcc_13_skew,voice_mfcc_13_kurtosis,voice_mfcc_13_delta_mean,voice_mfcc_13_delta2_mean,voice_mfcc_14_mean,voice_mfcc_14_std,voice_mfcc_14_skew,voice_mfcc_14_kurtosis,voice_mfcc_14_delta_mean,voice_mfcc_14_delta2_mean,voice_mfcc_15_mean,voice_mfcc_15_std,voice_mfcc_15_skew,voice_mfcc_15_kurtosis,voice_mfcc_15_delta_mean,voice_mfcc_15_delta2_mean,voice_mfcc_16_mean,voice_mfcc_16_std,voice_mfcc_16_skew,voice_mfcc_16_kurtosis,voice_mfcc_16_delta_mean,voice_mfcc_16_delta2_mean,voice_mfcc_17_mean,voice_mfcc_17_std,voice_mfcc_17_skew,voice_mfcc_17_kurtosis,voice_mfcc_17_delta_mean,voice_mfcc_17_delta2_mean,voice_mfcc_18_mean,voice_mfcc_18_std,voice_mfcc_18_skew,voice_mfcc_18_kurtosis,voice_mfcc_18_delta_mean,voice_mfcc_18_delta2_mean,voice_mfcc_19_mean,voice_mfcc_19_std,voice_mfcc_19_skew,voice_mfcc_19_kurtosis,voice_mfcc_19_delta_mean,voice_mfcc_19_delta2_mean,voice_mfcc_20_mean,voice_mfcc_20_std,voice_mfcc_20_skew,voice_mfcc_20_kurtosis,voice_mfcc_20_delta_mean,voice_mfcc_20_delta2_mean,voice_spectral_centroid_mean,voice_spectral_centroid_std,voice_spectral_rolloff_mean,voice_spectral_rolloff_std,voice_spectral_bandwidth_mean,voice_spectral_bandwidth_std,voice_spectral_flatness_mean,voice_spectral_flatness_std,voice_spectral_contrast_1_mean,voice_spectral_contrast_1_std,voice_spectral_contrast_2_mean,voice_spectral_contrast_2_std,voice_spectral_contrast_3_mean,voice_spectral_contrast_3_std,voice_spectral_contrast_4_mean,voice_spectral_contrast_4_std,voice_spectral_contrast_5_mean,voice_spectral_contrast_5_std,voice_spectral_contrast_6_mean,voice_spectral_contrast_6_std,voice_spectral_contrast_7_mean,voice_spectral_contrast_7_std,voice_zero_crossing_rate_mean,voice_zero_crossing_rate_std,voice_rms_mean,voice_rms_std,voice_tempo,voice_beat_count,voice_audio_mean,voice_audio_std,voice_audio_skew,voice_audio_kurtosis,voice_audio_entropy,voice_lpc_1,voice_lpc_2,voice_lpc_3,voice_lpc_4,voice_lpc_5,voice_lpc_6,voice_lpc_7,voice_lpc_8,voice_lpc_9,voice_lpc_10,voice_chroma_1_mean,voice_chroma_1_std,voice_chroma_2_mean,voice_chroma_2_std,voice_chroma_3_mean,voice_chroma_3_std,voice_chroma_4_mean,voice_chroma_4_std,voice_chroma_5_mean,voice_chroma_5_std,voice_chroma_6_mean,voice_chroma_6_std,voice_chroma_7_mean,voice_chroma_7_std,voice_chroma_8_mean,voice_chroma_8_std,voice_chroma_9_mean,voice_chroma_9_std,voice_chroma_10_mean,voice_chroma_10_std,voice_chroma_11_mean,voice_chroma_11_std,voice_chroma_12_mean,voice_chroma_12_std,voice_pitch_mean,voice_pitch_std,voice_formant_1,voice_formant_2,voice_formant_3,voice_formant_4,voice_shimmer,voice_jitter,voice_hnr,label
3109.970696949846,1142.020294765789,7255.087809917355,3892.750761771744,4800.428084437105,1273.014700684045,0.006108581554144621,0.00527863297611475,12.712880205776326,3.814760451780311,8.621059857626527,3.118033020609613,15.30970822925502,3.970236905107349,15.261657031289593,3.6048491430906724,13.198502175221224,2.8700578696431647,16.548696726482238,3.0730822137850775,19.05806918990859,2.75112359103473,582.8760244905892,1.1556245453903102e-06,581.4474067835044,1.1375440180927399e-06,584.304642197674,1.1139510434077238e-06,580.0187890764196,1.0646269856806612e-06,585.7332599047587,1.0224086963717127e-06,1.0024570024570023,0.9975550122249389,0.9960139989852905,0.02268175035715103,9.058519935933873e-05,0.33101779222488403,0.013075939379632473,8.221741154557094e-06,0.0065080695785582066,0.0012976033613085747,8.537142093700822e-06,0.000959439086727798,0.00035246380139142275,8.362815719920036e-07,0.0006123301573097706,0.00019915007578674704,7.125788670236943e-07,0.00029736149008385837,9.814293298404664e-05,2.040722932861172e-07,0.04446587680785124,0.01366607082161462,0.0019261972047388554,0.004213491454720497,[86.1328125],1.0,1.5813155187061056e-05,0.004650730639696121,0.006109851878136396,32.768802642822266,10.283867835998535,520.6298828125,265.8236083984375,3832.91015625,9431.54296875,17269.62890625,0.0,2.173844575881958,0.927163957570764,1.306113839149475,0.233683243393898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Abhi
1562.0461060484113,688.7964378084954,2329.501065340909,1529.38494572488,3122.237018339403,1196.3935087603288,0.0015681261429563165,0.00526780728250742,18.66738500876959,6.140977787093063,14.232312085572136,5.493022718616095,12.432404581880173,3.792727545182524,19.25721802461987,6.741880152241577,13.0887907893048,4.277372746132707,19.09469911470391,4.994445650494777,16.694217071353695,2.4091481813132947,282.8663060027859,4.563450147543335e-06,281.43768829570115,4.152966539550107e-06,284.2949237098707,3.734867277671583e-06,297.1524830736337,3.2699490475351922e-06,385.7267809128899,3.0129297101666452e-06,1.0050761421319796,0.9949748743718592,7.9709672927856445,0.06416555494070053,-0.00013028802641201764,1.1794770956039429,0.0246826633810997,-1.3000481885683257e-05,0.022557884454727173,0.0024158742744475603,-1.487538270339428e-06,0.0012483715545386076,0.00040204255492426455,2.2607944174524164e-06,0.0001550316228531301,0.00010020758054452017,-3.070753251677161e-08,5.6890115956775844e-05,4.292661833460443e-05,2.81561625570248e-07,0.0194505423553719,0.0035066612494410233,0.006453519221395254,0.010306524112820625,[86.1328125],1.0,-2.5603601898183115e-05,0.012189251370728016,-0.1765384078025818,13.235002517700195,60.05146408081055,567.2966918945312,323.01544189453125,7881.152343749999,12360.05859375,16322.167968749998,0.0,1.66947340965271,0.5930759570906358,0.7224971652030945,0.2519039511680603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Abhi
2389.3988544463773,920.0432443896058,5003.533380681818,3165.297931183848,4216.777327730391,1145.2984055994102,0.006830515805631876,0.009619816206395626,14.91971862708992,6.485063822153649,12.516964129511626,3.655793613105153,12.659957038850473,5.021563136121092,16.608227594659553,3.9090750452438914,12.462631240345107,3.5407902747248565,15.303561953886113,2.8559193695420926,17.37405015321853,2.201818188814471,510.01652142926554,1.9674902773658687e-07,511.4451391363503,1.9535094963885058e-07,508.5879037221808,1.9202613543711777e-07,512.8737568434351,1.8366266374414408e-07,507.159286015096,1.7526203066609014e-07,0.9972067039106146,1.002808988764045,0.253853440284729,0.011450800113379955,-4.24982572440058e-05,0.03470645099878311,0.004234015010297298,1.1262878842899227e-06,0.0006516105495393276,0.00041058732313103974,3.2720133731345413e-06,2.433572444715537e-05,5.6133583711925894e-05,3.035450788502203e-07,9.950188541552052e-06,2.5385330445715226e-05,2.6269253794453107e-07,6.9562233875331e-06,1.5010636161605362e-05,-7.385737177401097e-08,0.029946571539256197,0.006740552503694769,0.00111907790414989,0.0018394954968243837,[86.1328125],2.0,-5.763420631410554e-06,0.0021634604781866074,-0.01755378395318985,8.273061752319336,2.9483563899993896,582.5054321289062,355.989013671875,8268.75,11627.929687499998,16365.234375,0.0,1.6877593994140625,0.6324658106076344,0.6097061634063721,-1.507103681564331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Abhi
3937.565666021049,778.2320690133148,8576.799376936984,2352.9182890053658,5218.123755834647,508.8523480551087,0.017485085874795914,0.012744017876684666,13.503522429641137,4.742040972763991,11.312348089463576,3.231157550215132,10.710829143380066,2.368819566439052,12.016660094494798,3.598378715543366,15.376055781175637,2.7545472596488967,14.774372389790365,2.127752856671144,17.096238378881022,1.2158092424006242,312.86727785156626,7.34985690087342e-08,311.4386601444815,7.3328301652964e-08,310.0100424373967,6.99982081187045e-08,314.295895558651,6.985546718851765e-08,308.58142473031194,6.41214441543525e-08,1.0045871559633026,1.0092165898617511,0.05779198557138443,0.005463132169097662,-7.363208715105429e-05,0.0008591885562054813,0.0006661500665359199,6.310954631771892e-06,0.0004494939639698714,0.0003409030323382467,9.148136086878367e-06,0.00017364445375278592,0.00014993298100307584,2.042558890025248e-06,7.78195244492963e-05,7.099048525560647e-05,-8.955647103903175e-07,4.350073868408799e-05,3.753730925382115e-05,1.3366745577059191e-07,0.06351288094008264,0.019728708456407156,0.0003755543439183384,0.0009032623493112624,[86.1328125],2.0,-1.2283626347198151e-05,0.0009803446009755135,0.7756991982460022,36.29142761230469,0.6372419595718384,1381.506591796875,880.1190185546875,3919.0429687499995,9216.2109375,16236.035156249998,21231.73828125,2.550924062728882,1.420593723194873,0.6118195652961731,0.23202945291996002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Abhi
4109.884121328018,685.4451145262866,8696.388736441115,2201.3000923170753,5181.373266679853,515.418752718114,0.02902793139219284,0.013688025064766407,12.623150357034342,4.506693437203925,9.097922553319265,3.8068470821719433,12.1803294067207,3.7411076523916265,13.057562848889695,4.091260095764968,11.607227062089304,3.863327580337316,13.792535693460337,2.6243290713058256,18.17434485759635,1.9917924711433352,345.7254851145161,3.247633273417705e-09,344.29686740743136,3.0457507627090763e-09,342.8682497003466,3.0441531517766407e-09,460.01490168129834,2.9886881858232073e-09,461.4435193883831,2.9559474867824065e-09,1.004149377593361,1.0083333333333333,0.00661882059648633,0.0018479671562090516,-6.188418046804145e-05,0.0012339483946561813,0.0007982943207025528,9.812339158088434e-06,0.0010253627551719546,0.0005150224315002561,-6.805925295338966e-06,0.0003933879779651761,0.0002256879524793476,-1.4644216435044655e-06,0.00021991586254443973,0.00011934741633012891,-6.108281809247273e-07,0.00011628822539933026,6.13734737271443e-05,-2.8809043328692496e-07,0.06919066373966942,0.023286074475650065,0.0001881695498013869,0.0003435324761085212,[86.1328125],1.0,-1.0431662303744815e-05,0.00039361664676107466,-2.8672935962677,92.34263610839844,0.1187814250588417,1594.300048828125,977.32470703125,11025.0,16322.167968749998,0.0,0.0,2.1311869621276855,1.3755093242754257,0.32111653685569763,0.2614765465259552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Abhi
4868.378984178457,693.3247739846646,11176.80018401343,1584.6811865790798,5681.208126304101,332.853061056789,0.051939744502305984,0.026069939136505127,14.629705861147796,5.148764662894261,7.4763005505615165,2.4113466365850496,10.340980869393032,3.814975053333304,12.7768525914752,3.4128511362379856,13.033199303870907,3.125813473696174,15.537424606759915,2.895265325107077,17.18212701331433,1.2815155382492947,425.72807671126367,3.128558745402188e-09,424.2994590041789,2.998288062272536e-09,427.1566944183484,2.839220414330157e-09,422.8708412970941,2.8095052950760646e-09,421.44222359000935,2.789559028215649e-09,1.0033670033670032,0.9966555183946488,0.003380727954208851,0.0013205629074946046,-4.8552687076153234e-05,0.0004369786474853754,0.00047501488006673753,-8.542852810933255e-06,0.0002407595602562651,0.0002495840599294752,2.0436904435428005e-07,9.676732588559389e-05,0.00011191813973709941,-2.0223360479576513e-06,4.695661846199073e-05,5.514705117093399e-05,4.810942755284486e-07,3.831787398667075e-05,3.523044870235026e-05,2.736500626099314e-08,0.09494043775826447,0.02982854751053652,0.00012728371075354517,0.00022599450312554836,[86.1328125],2.0,-8.0891877587419e-06,0.00026115734362974763,-0.7544162273406982,27.443233489990234,0.0575728714466095,1504.716552734375,1011.943359375,8096.484375,11929.39453125,16408.300781249996,0.0,1.621199607849121,1.6369365966870681,0.6706960797309875,0.23380783200263977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Abhi
4621.304290513636,985.7910013612473,10111.707450929753,2889.930166978592,5407.958492615162,627.0127459033747,0.02972000651061535,0.018686488270759583,13.407824741240121,3.7710419875351637,9.963837827549499,3.7356277161387337,15.18802846148876,2.728118308284186,15.051567924958523,3.2526644637111053,18.48282142715431,2.9302606716268245,14.407021426899687,2.1588162347448585,18.658493303540226,2.1895877613641086,617.1628494606239,8.952788022043023e-08,615.7342317535391,8.890371105962913e-08,618.5914671677086,8.606287593693196e-08,614.3056140464543,8.370428616899517e-08,620.0200848747934,8.048851896091946e-08,1.0023201856148491,0.9976905311778291,0.05831265449523926,0.005486636888235807,-0.0001303372991969809,0.03912457078695297,0.004495326895266771,3.180967178195715e-05,0.09966741502285004,0.00507810153067112,-7.257965080498252e-06,0.022961365059018135,0.0017242688918486238,3.415959326957818e-06,0.0043398793786764145,0.0005301841883920133,1.793420437934401e-06,0.005334142129868269,0.00041566681466065347,-1.90275352451863e-06,0.09581611570247933,0.03196039745127234,0.0007763175526633859,0.001761309104040265,[86.1328125],2.0,-2.2653683117823675e-05,0.0019287706818431616,-0.2734811007976532,96.10100555419922,2.0507919788360596,1439.9520263671875,900.8201904296875,6287.695312499999,11068.06640625,16795.8984375,0.0,2.663724660873413,1.248251048985967,0.2682402431964874,-0.28179556131362915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Abhi
