user_id,timestamp,sample_number,rms_in_ear,rms_open_air,rms_diff,liveness_score,centroid_in_ear,centroid_open_air,centroid_diff,peaks_in_ear_freq,peaks_in_ear_mag,peaks_open_air_freq,peaks_open_air_mag,outlier,label,soft_liveness_prob
Dhanush.P,20250608_173936,1,0.0011595353716984391,0.0002960445126518607,0.0008634908590465784,0.7440452743657979,672.3701170583003,564.5888994555955,107.78121760270471,"[154.29071236515597, 155.71933007224075, 152.8620946580712]","[10.395426750183105, 10.14426040649414, 8.655519485473633]","[190.0061550422754, 191.43477274936018, 188.5775373351906]","[2.3584790229797363, 2.324641466140747, 1.9183932542800903]",False,1,0.294929387901911
Dhanush.P,20250608_173949,3,0.0006509202648885548,0.00042120934813283384,0.00022971091675572097,0.35236044824437207,519.4153637257674,555.0117293280704,-35.59636560230297,"[847.170300301273, 668.5930869156758, 848.5989180083578]","[3.1085126399993896, 2.9285364151000977, 2.9284849166870117]","[191.43477274936018, 190.0061550422754, 588.5904953189283]","[2.9674437046051025, 2.8429832458496094, 2.7258048057556152]",True,1,0.3635472880640816
Dhanush.P,20250608_173957,4,0.0006299226661212742,0.0003629109123721719,0.00026701175374910235,0.4232083709888116,534.4392489262161,560.4077713520259,-25.968522425809738,"[158.5765654864103, 160.00518319349507, 157.1479477793255]","[3.3417422771453857, 3.0351667404174805, 2.9600372314453125]","[134.29006446596907, 132.8614467588843, 135.71868217305385]","[2.7971959114074707, 2.7039003372192383, 2.531769275665283]",True,1,0.3587204221962767
Dhanush.P,20250608_174018,7,0.001611017738468945,0.00036709356936626136,0.0012439241691026837,0.7716566259898184,542.5652394196849,567.7187591561427,-25.153519736457838,"[197.14924357769928, 202.86371440603838, 204.29233211312317]","[12.10269546508789, 11.95836067199707, 11.535968780517578]","[157.1479477793255, 158.5765654864103, 155.71933007224075]","[2.349350929260254, 2.184037685394287, 2.1581037044525146]",True,1,0.35831484058113233
Dhanush.P,20250608_174025,8,0.0009611860732547939,0.0004835950385313481,0.0004775910347234458,0.4963603693700274,428.2504240124859,499.24277909392055,-70.99235508143465,"[151.4334769509864, 150.00485924390162, 152.8620946580712]","[10.487541198730469, 9.5783052444458, 9.020929336547852]","[960.0310991609704, 150.00485924390162, 958.6024814538856]","[3.3101699352264404, 3.0129730701446533, 3.006507396697998]",True,1,0.38152468781121296
Dhanush.P,20250608_174040,10,0.0012320107780396938,0.00040772618376649916,0.0008242845942731947,0.6685136974906953,403.3263504202317,485.0952277904478,-81.7688773702161,"[148.57624153681684, 147.14762382973208, 150.00485924390162]","[11.199455261230469, 10.997658729553223, 8.977194786071777]","[145.7190061226473, 144.29038841556252, 147.14762382973208]","[5.5674052238464355, 5.378561973571777, 4.545648097991943]",True,1,0.3870662071999272
Dhanush.P,20250608_174101,13,0.0004997131181880832,0.00048459405661560595,1.5119061572477221e-05,0.030195057855061106,584.4841904240345,532.2756796830196,52.20851074101495,"[197.14924357769928, 195.7206258706145, 198.57786128478406]","[3.19852876663208, 2.8556597232818604, 2.64166259765625]","[122.86112280929086, 140.0045352943082, 151.4334769509864]","[3.1751065254211426, 3.016416311264038, 2.8672921657562256]",False,1,0.32064560497534617
Rashmitha.P,20250608_204532,3,0.0006337300292216241,0.00032775953877717257,0.00030597049044445157,0.4820482352468281,544.5283714277487,636.4036527755476,-91.87528134779893,"[148.57624153681684, 141.43315300139295, 147.14762382973208]","[5.149397373199463, 4.65714168548584, 4.570282459259033]","[375.72645696329647, 138.57591758722342, 140.0045352943082]","[2.5413119792938232, 2.4923222064971924, 2.478285074234009]",True,1,0.39228832260263646
Rashmitha.P,20250608_204555,6,0.004235156811773777,0.0026334545109421015,0.0016017023008316755,0.3781026935499599,657.0977253352751,413.4637840583261,243.63394127694897,"[134.29006446596907, 132.8614467588843, 135.71868217305385]","[60.917057037353516, 58.01347351074219, 47.91851043701172]","[185.72030192102108, 187.14891962810583, 184.2916842139363]","[48.40351104736328, 47.97077560424805, 40.08055114746094]",False,1,0.23743921453868708
